country	All students , All students, FLINTA*	All students , All students, Male	Age group , < 22 years, FLINTA*	Age group , < 22 years, Male	Age group , 22 - 24 years, FLINTA*	Age group , 22 - 24 years, Male	Age group , 25 - 29 years, FLINTA*	Age group , 25 - 29 years, Male	Age group , 30 years and older, FLINTA*	Age group , 30 years and older, Male	Educational background , Low education background (ISCED 0-2), FLINTA*	Educational background , Low education background (ISCED 0-2), Male	Educational background , Medium education background (ISCED 3-4), FLINTA*	Educational background , Medium education background (ISCED 3-4), Male	Educational background , Short-cycle tertiary education background (ISCED 5), FLINTA*	Educational background , Short-cycle tertiary education background (ISCED 5), Male	Educational background , Tertiary education background (ISCED 6-8), FLINTA*	Educational background , Tertiary education background (ISCED 6-8), Male	Educational background , Don't know, FLINTA*	Educational background , Don't know, Male	Type of higher education institution , university, FLINTA*	Type of higher education institution , university, Male	Type of higher education institution , non-university, FLINTA*	Type of higher education institution , non-university, Male	Type of study programme , short-cycle degree [ISCED 5], FLINTA*	Type of study programme , short-cycle degree [ISCED 5], Male	Type of study programme , Bachelor degree [ISCED 6], FLINTA*	Type of study programme , Bachelor degree [ISCED 6], Male	Type of study programme , Master degree [ISCED 7], FLINTA*	Type of study programme , Master degree [ISCED 7], Male	Type of study programme , short national degree [up to 3 years, ISCED 6], FLINTA*	Type of study programme , short national degree [up to 3 years, ISCED 6], Male	Type of study programme , long national degree [more than 3 years, ISCED 7], FLINTA*	Type of study programme , long national degree [more than 3 years, ISCED 7], Male	Type of study programme , other, e.g. single subjects , FLINTA*	Type of study programme , other, e.g. single subjects , Male	Field of study  , Generic programmes and qualifications PLUS unknown [ES8 Study field 0], FLINTA*	Field of study  , Generic programmes and qualifications PLUS unknown [ES8 Study field 0], Male	Field of study  , Education Science [ES8 Study field 1], FLINTA*	Field of study  , Education Science [ES8 Study field 1], Male	Field of study  , Teacher Training [ES8 Study field 2], FLINTA*	Field of study  , Teacher Training [ES8 Study field 2], Male	Field of study  , Arts [ES8 Study field 3], FLINTA*	Field of study  , Arts [ES8 Study field 3], Male	Field of study  , Humanities [ES8 Study field 4], FLINTA*	Field of study  , Humanities [ES8 Study field 4], Male	Field of study  , Languages [ES8 Study field 5], FLINTA*	Field of study  , Languages [ES8 Study field 5], Male	Field of study  , Social sciences, journalism and information [ES8 Study field 6], FLINTA*	Field of study  , Social sciences, journalism and information [ES8 Study field 6], Male	Field of study  , Psychology [ES8 Study field 7], FLINTA*	Field of study  , Psychology [ES8 Study field 7], Male	Field of study  , Business and administration [ES8 Study field 8], FLINTA*	Field of study  , Business and administration [ES8 Study field 8], Male	Field of study  , Law [ES8 Study field 9], FLINTA*	Field of study  , Law [ES8 Study field 9], Male	Field of study  , Natural sciences, mathematics and statistics [ES8 Study field 10], FLINTA*	Field of study  , Natural sciences, mathematics and statistics [ES8 Study field 10], Male	Field of study  , ICT [ES8 Study field 11], FLINTA*	Field of study  , ICT [ES8 Study field 11], Male	Field of study  , Engineering, manufacturing, construction [ES8 Study field 12], FLINTA*	Field of study  , Engineering, manufacturing, construction [ES8 Study field 12], Male	Field of study  , Architecture and town planning [ES8 Study field 13], FLINTA*	Field of study  , Architecture and town planning [ES8 Study field 13], Male	Field of study  , Agriculture, forestry, fisheries, veterinary [ES8 Study field 14], FLINTA*	Field of study  , Agriculture, forestry, fisheries, veterinary [ES8 Study field 14], Male	Field of study  , Medicine, Dental Studies [ES8 Study field 15], FLINTA*	Field of study  , Medicine, Dental Studies [ES8 Study field 15], Male	Field of study  , Health [ES8 Study field 16], FLINTA*	Field of study  , Health [ES8 Study field 16], Male	Field of study  , Pharmacy [ES8 Study field 17], FLINTA*	Field of study  , Pharmacy [ES8 Study field 17], Male	Field of study  , Welfare [ES8 Study field 18], FLINTA*	Field of study  , Welfare [ES8 Study field 18], Male	Field of study  , Services [ES8 Study field 19], FLINTA*	Field of study  , Services [ES8 Study field 19], Male	Study intensity , low intensity, FLINTA*	Study intensity , low intensity, Male	Study intensity , medium intensity, FLINTA*	Study intensity , medium intensity, Male	Study intensity , high intensity, FLINTA*	Study intensity , high intensity, Male	Transition route , direct transition, FLINTA*	Transition route , direct transition, Male	Transition route , delayed transition, FLINTA*	Transition route , delayed transition, Male	Dependency on income source , dependent on family, FLINTA*	Dependency on income source , dependent on family, Male	Dependency on income source , dependent on self-earned income, FLINTA*	Dependency on income source , dependent on self-earned income, Male	Dependency on income source , dependent on public student support, FLINTA*	Dependency on income source , dependent on public student support, Male	Dependency on income source , other, FLINTA*	Dependency on income source , other, Male	Students in paid employment , students without paid employment during the semester, FLINTA*	Students in paid employment , students without paid employment during the semester, Male	Students in paid employment , students working in paid job less than 20 hours per week, FLINTA*	Students in paid employment , students working in paid job less than 20 hours per week, Male	Students in paid employment , students working in paid job more than 20 hours per week, FLINTA*	Students in paid employment , students working in paid job more than 20 hours per week, Male	Financial difficulties , with financial difficulties, FLINTA*	Financial difficulties , with financial difficulties, Male	Financial difficulties , with somewhat financial difficulties, FLINTA*	Financial difficulties , with somewhat financial difficulties, Male	Financial difficulties , without financial difficulties, FLINTA*	Financial difficulties , without financial difficulties, Male	Migration background , 2nd generation migrants, domestically educated, FLINTA*	Migration background , 2nd generation migrants, domestically educated, Male	Migration background , 1st generation migrants, domestically educated , FLINTA*	Migration background , 1st generation migrants, domestically educated , Male	Migration background , students without migration background, domestically educated, FLINTA*	Migration background , students without migration background, domestically educated, Male	Migration background , international students, FLINTA*	Migration background , international students, Male	Migration background , other students, domestically educated , FLINTA*	Migration background , other students, domestically educated , Male	Housing situation , living with parents, FLINTA*	Housing situation , living with parents, Male	Housing situation , not living with parents, FLINTA*	Housing situation , not living with parents, Male	Access route , Non-traditional access route, FLINTA*	Access route , Non-traditional access route, Male	Access route , Traditional (standard) access route, FLINTA*	Access route , Traditional (standard) access route, Male	National/International students , 2nd generation migrants, domestically educated (both parents born abroad), FLINTA*	National/International students , 2nd generation migrants, domestically educated (both parents born abroad), Male	National/International students , 2nd generation migrants, domestically educated (one parent born abroad), FLINTA*	National/International students , 2nd generation migrants, domestically educated (one parent born abroad), Male	National/International students , 1st generation migrants, domestically educated, FLINTA*	National/International students , 1st generation migrants, domestically educated, Male	National/International students , students without migration background, domestically educated, FLINTA*	National/International students , students without migration background, domestically educated, Male	National/International students , international students, FLINTA*	National/International students , international students, Male	National/International students , other students, domestically educated, FLINTA*	National/International students , other students, domestically educated, Male	Time in higher education , Students in their first year of studying in higher education, FLINTA*	Time in higher education , Students in their first year of studying in higher education, Male	Time in higher education , Students studying in higher education for longer than 1 year, FLINTA*	Time in higher education , Students studying in higher education for longer than 1 year, Male	Satisfaction with time budget , Less work, less study in at least one field and less/same study in the other, FLINTA*	Satisfaction with time budget , Less work, less study in at least one field and less/same study in the other, Male	Satisfaction with time budget , Less work, more study in at least one field and more/same study in the other, FLINTA*	Satisfaction with time budget , Less work, more study in at least one field and more/same study in the other, Male	Satisfaction with time budget , Less work, more study in one field and less study in the other, FLINTA*	Satisfaction with time budget , Less work, more study in one field and less study in the other, Male	Satisfaction with time budget , Less work, same for both areas of study, FLINTA*	Satisfaction with time budget , Less work, same for both areas of study, Male	Satisfaction with time budget , More work, more study in at least one field and more/same study in the other, FLINTA*	Satisfaction with time budget , More work, more study in at least one field and more/same study in the other, Male	Satisfaction with time budget , More work, less study in at least one field and less/same study in the other, FLINTA*	Satisfaction with time budget , More work, less study in at least one field and less/same study in the other, Male	Satisfaction with time budget , More work, more study in one field and less study in the other, FLINTA*	Satisfaction with time budget , More work, more study in one field and less study in the other, Male	Satisfaction with time budget , More work, same for both areas of study, FLINTA*	Satisfaction with time budget , More work, same for both areas of study, Male	Satisfaction with time budget , Same work, more study in at least one field and more/same study in the other, FLINTA*	Satisfaction with time budget , Same work, more study in at least one field and more/same study in the other, Male	Satisfaction with time budget , Same work, less study in at least one field and less/same study in the other, FLINTA*	Satisfaction with time budget , Same work, less study in at least one field and less/same study in the other, Male	Satisfaction with time budget , Same work, less study in one field and more study in the other, FLINTA*	Satisfaction with time budget , Same work, less study in one field and more study in the other, Male	Satisfaction with time budget , Same work, same for both areas of study, FLINTA*	Satisfaction with time budget , Same work, same for both areas of study, Male	Highest educational attainment of parents (aggregated) , No higher tertiary education (ISCED 2011 0-4), FLINTA*	Highest educational attainment of parents (aggregated) , No higher tertiary education (ISCED 2011 0-4), Male	Highest educational attainment of parents (aggregated) , Tertiary education (ISCED 2011 5-8), FLINTA*	Highest educational attainment of parents (aggregated) , Tertiary education (ISCED 2011 5-8), Male	Highest educational attainment of parents (aggregated) , Do not know, FLINTA*	Highest educational attainment of parents (aggregated) , Do not know, Male	Severity of impairment , severely limited in studies, FLINTA*	Severity of impairment , severely limited in studies, Male	Severity of impairment , limited in studies, FLINTA*	Severity of impairment , limited in studies, Male	Severity of impairment , not limited at all in studies, FLINTA*	Severity of impairment , not limited at all in studies, Male	Total time spent on study-related activities , 0 h/week, FLINTA*	Total time spent on study-related activities , 0 h/week, Male	Total time spent on study-related activities , 1 - 5 h/week, FLINTA*	Total time spent on study-related activities , 1 - 5 h/week, Male	Total time spent on study-related activities , 6 - 10 h/week, FLINTA*	Total time spent on study-related activities , 6 - 10 h/week, Male	Total time spent on study-related activities , 11 - 15 h/week, FLINTA*	Total time spent on study-related activities , 11 - 15 h/week, Male	Total time spent on study-related activities , 16 - 20 h/week, FLINTA*	Total time spent on study-related activities , 16 - 20 h/week, Male	Total time spent on study-related activities , > 20 h/week, FLINTA*	Total time spent on study-related activities , > 20 h/week, Male	Parental wealth , very well-off, FLINTA*	Parental wealth , very well-off, Male	Parental wealth , somewhat well-off, FLINTA*	Parental wealth , somewhat well-off, Male	Parental wealth , average, FLINTA*	Parental wealth , average, Male	Parental wealth , not very well-off, FLINTA*	Parental wealth , not very well-off, Male	Parental wealth , not at all well-off, FLINTA*	Parental wealth , not at all well-off, Male	Students living in student accommodation , not living in a student accomodation, FLINTA*	Students living in student accommodation , not living in a student accomodation, Male	Students living in student accommodation , living in a student accomodation, FLINTA*	Students living in student accommodation , living in a student accomodation, Male	Years of study , 1st year, FLINTA*	Years of study , 1st year, Male	Years of study , 2nd year, FLINTA*	Years of study , 2nd year, Male	Years of study , 3rd year, FLINTA*	Years of study , 3rd year, Male	Years of study , 4th year, FLINTA*	Years of study , 4th year, Male	Years of study , 5th year, FLINTA*	Years of study , 5th year, Male	Years of study , 6th year, FLINTA*	Years of study , 6th year, Male	Years of study , 7th year, FLINTA*	Years of study , 7th year, Male	Years of study , 8th year, FLINTA*	Years of study , 8th year, Male	Years of study , 9th year, FLINTA*	Years of study , 9th year, Male	Years of study , 10th year, FLINTA*	Years of study , 10th year, Male	Years of study , 11th year or more, FLINTA*	Years of study , 11th year or more, Male	Migration background (regardless of educational origin) , 2nd generation migrants (one parent born abroad), FLINTA*	Migration background (regardless of educational origin) , 2nd generation migrants (one parent born abroad), Male	Migration background (regardless of educational origin) , 2nd generation migrants (both parents born abroad), FLINTA*	Migration background (regardless of educational origin) , 2nd generation migrants (both parents born abroad), Male	Migration background (regardless of educational origin) , 1st generation migrants, FLINTA*	Migration background (regardless of educational origin) , 1st generation migrants, Male	Migration background (regardless of educational origin) , students without migration background, FLINTA*	Migration background (regardless of educational origin) , students without migration background, Male	Migration background (regardless of educational origin) , other students, FLINTA*	Migration background (regardless of educational origin) , other students, Male	Full-time/part-time students , full-time, FLINTA*	Full-time/part-time students , full-time, Male	Full-time/part-time students , part-time, FLINTA*	Full-time/part-time students , part-time, Male	Work: to cover living costs , partly or does not apply (at all), FLINTA*	Work: to cover living costs , partly or does not apply (at all), Male	Work: to cover living costs , applies (totally), FLINTA*	Work: to cover living costs , applies (totally), Male	Work: to gain experience , partly or does not apply (at all), FLINTA*	Work: to gain experience , partly or does not apply (at all), Male	Work: to gain experience , applies (totally), FLINTA*	Work: to gain experience , applies (totally), Male	Work: to afford to study , partly or does not apply (at all), FLINTA*	Work: to afford to study , partly or does not apply (at all), Male	Work: to afford to study , applies (totally), FLINTA*	Work: to afford to study , applies (totally), Male	Work: to support others , partly or does not apply (at all), FLINTA*	Work: to support others , partly or does not apply (at all), Male	Work: to support others , applies (totally), FLINTA*	Work: to support others , applies (totally), Male	Average time spent on paid jobs , 0 h/week, FLINTA*	Average time spent on paid jobs , 0 h/week, Male	Average time spent on paid jobs , 1 - 5 h/week, FLINTA*	Average time spent on paid jobs , 1 - 5 h/week, Male	Average time spent on paid jobs , 6 - 10 h/week, FLINTA*	Average time spent on paid jobs , 6 - 10 h/week, Male	Average time spent on paid jobs , 11 - 15 h/week, FLINTA*	Average time spent on paid jobs , 11 - 15 h/week, Male	Average time spent on paid jobs , 16 - 20 h/week, FLINTA*	Average time spent on paid jobs , 16 - 20 h/week, Male	Average time spent on paid jobs , > 20 h/week, FLINTA*	Average time spent on paid jobs , > 20 h/week, Male	Assessment: time spent on taught studies , want to spend less time, FLINTA*	Assessment: time spent on taught studies , want to spend less time, Male	Assessment: time spent on taught studies , want to spend the same amount of time, FLINTA*	Assessment: time spent on taught studies , want to spend the same amount of time, Male	Assessment: time spent on taught studies , want to spend more time, FLINTA*	Assessment: time spent on taught studies , want to spend more time, Male	Assessment: time spent on personal studies , want to spend less time, FLINTA*	Assessment: time spent on personal studies , want to spend less time, Male	Assessment: time spent on personal studies , want to spend the same amount of time, FLINTA*	Assessment: time spent on personal studies , want to spend the same amount of time, Male	Assessment: time spent on personal studies , want to spend more time, FLINTA*	Assessment: time spent on personal studies , want to spend more time, Male	Assessment: time spent on paid jobs , want to spend the same amount of time, FLINTA*	Assessment: time spent on paid jobs , want to spend the same amount of time, Male	Assessment: time spent on paid jobs , want to spend more time, FLINTA*	Assessment: time spent on paid jobs , want to spend more time, Male	Assessment: time spent on paid jobs , want to spend less time, FLINTA*	Assessment: time spent on paid jobs , want to spend less time, Male	self-perception as student/worker , student, FLINTA*	self-perception as student/worker , student, Male	self-perception as student/worker , worker, FLINTA*	self-perception as student/worker , worker, Male	Study location , â¤ 100.000 inhab., FLINTA*	Study location , â¤ 100.000 inhab., Male	Study location , > 100.000 - 300.000 inhab., FLINTA*	Study location , > 100.000 - 300.000 inhab., Male	Study location , > 300.000 - 500.000 inhab., FLINTA*	Study location , > 300.000 - 500.000 inhab., Male	Study location , > 500.000 inhab., FLINTA*	Study location , > 500.000 inhab., Male	Study location , capital city, FLINTA*	Study location , capital city, Male	Form of housing (agg.) , parents, FLINTA*	Form of housing (agg.) , parents, Male	Form of housing (agg.) , student accomodation, FLINTA*	Form of housing (agg.) , student accomodation, Male	Form of housing (agg.) , partner (not with parents, not in student accomodation), FLINTA*	Form of housing (agg.) , partner (not with parents, not in student accomodation), Male	Form of housing (agg.) , with other persons (not with parents, partner, not in student accomodation), FLINTA*	Form of housing (agg.) , with other persons (not with parents, partner, not in student accomodation), Male	Form of housing (agg.) , alone (not in student accomodation), FLINTA*	Form of housing (agg.) , alone (not in student accomodation), Male	Fee-paying/non-fee-paying , students paying fees, FLINTA*	Fee-paying/non-fee-paying , students paying fees, Male	Fee-paying/non-fee-paying , students not paying fees, FLINTA*	Fee-paying/non-fee-paying , students not paying fees, Male	Recipients/Non-recipients of public student support , recipients of public support, FLINTA*	Recipients/Non-recipients of public student support , recipients of public support, Male	Recipients/Non-recipients of public student support , non-recipients of public support, FLINTA*	Recipients/Non-recipients of public student support , non-recipients of public support, Male	Self-assessment personal study performance , Personal study performance rated (much) better than fellow students, FLINTA*	Self-assessment personal study performance , Personal study performance rated (much) better than fellow students, Male	Self-assessment personal study performance , Personal study performance rated just as good as fellow students, FLINTA*	Self-assessment personal study performance , Personal study performance rated just as good as fellow students, Male	Self-assessment personal study performance , Personal study performance rated (much) worse than fellow students, FLINTA*	Self-assessment personal study performance , Personal study performance rated (much) worse than fellow students, Male	ETER: Institutional control , Public control, FLINTA*	ETER: Institutional control , Public control, Male	ETER: Institutional control , Private control, FLINTA*	ETER: Institutional control , Private control, Male	Field of study (ISCED) , Education, FLINTA*	Field of study (ISCED) , Education, Male	Field of study (ISCED) , Arts and humanities, FLINTA*	Field of study (ISCED) , Arts and humanities, Male	Field of study (ISCED) , Social sciences, journalism and information, FLINTA*	Field of study (ISCED) , Social sciences, journalism and information, Male	Field of study (ISCED) , Business, administration and law, FLINTA*	Field of study (ISCED) , Business, administration and law, Male	Field of study (ISCED) , Natural sciences, mathematics and statistics, FLINTA*	Field of study (ISCED) , Natural sciences, mathematics and statistics, Male	Field of study (ISCED) , ICTs, FLINTA*	Field of study (ISCED) , ICTs, Male	Field of study (ISCED) , Engineering, manufacturing and construction, FLINTA*	Field of study (ISCED) , Engineering, manufacturing and construction, Male	Field of study (ISCED) , Agriculture, forestry, fisheries and veterinary, FLINTA*	Field of study (ISCED) , Agriculture, forestry, fisheries and veterinary, Male	Field of study (ISCED) , Health and welfare, FLINTA*	Field of study (ISCED) , Health and welfare, Male	Field of study (ISCED) , Services, FLINTA*	Field of study (ISCED) , Services, Male	Discriminated , Discriminated in the context of studies, irrespective of type and person, FLINTA*	Discriminated , Discriminated in the context of studies, irrespective of type and person, Male	Discriminated , Not discriminated in the context of studies, irrespective of type and person, FLINTA*	Discriminated , Not discriminated in the context of studies, irrespective of type and person, Male	Bachelor: studyyear , BA: Year 1, FLINTA*	Bachelor: studyyear , BA: Year 1, Male	Bachelor: studyyear , BA: Year 2, FLINTA*	Bachelor: studyyear , BA: Year 2, Male	Bachelor: studyyear , BA: Year 3, FLINTA*	Bachelor: studyyear , BA: Year 3, Male	Bachelor: studyyear , BA: Year 4, FLINTA*	Bachelor: studyyear , BA: Year 4, Male	Bachelor: studyyear , BA: Year 5, FLINTA*	Bachelor: studyyear , BA: Year 5, Male	Bachelor: studyyear , BA: Year 6, FLINTA*	Bachelor: studyyear , BA: Year 6, Male	Bachelor: studyyear , BA: Year 7, FLINTA*	Bachelor: studyyear , BA: Year 7, Male	Bachelor: studyyear , BA: Year 8, FLINTA*	Bachelor: studyyear , BA: Year 8, Male	Bachelor: studyyear , BA: Year 9, FLINTA*	Bachelor: studyyear , BA: Year 9, Male	Bachelor: studyyear , BA: Year 10, FLINTA*	Bachelor: studyyear , BA: Year 10, Male	Bachelor: studyyear , BA: Year 11 and over, FLINTA*	Bachelor: studyyear , BA: Year 11 and over, Male	Master: studyyear , MA: Year 1, FLINTA*	Master: studyyear , MA: Year 1, Male	Master: studyyear , MA: Year 2, FLINTA*	Master: studyyear , MA: Year 2, Male	Master: studyyear , MA: Year 3, FLINTA*	Master: studyyear , MA: Year 3, Male	Master: studyyear , MA: Year 4, FLINTA*	Master: studyyear , MA: Year 4, Male	Master: studyyear , MA: Year 5, FLINTA*	Master: studyyear , MA: Year 5, Male	Master: studyyear , MA: Year 6, FLINTA*	Master: studyyear , MA: Year 6, Male	Master: studyyear , MA: Year 7, FLINTA*	Master: studyyear , MA: Year 7, Male	Master: studyyear , MA: Year 8, FLINTA*	Master: studyyear , MA: Year 8, Male	Master: studyyear , MA: Year 9, FLINTA*	Master: studyyear , MA: Year 9, Male	Master: studyyear , MA: Year 10, FLINTA*	Master: studyyear , MA: Year 10, Male	Master: studyyear , MA: Year 11 and over, FLINTA*	Master: studyyear , MA: Year 11 and over, Male	GDP per capita($)	Unemployment(%)
AT	56.26984897200493	43.73015102799	66.53745820502763	33.4625417949706	57.92349040721733	42.076509592783	52.019483427998665	47.9805165720032	49.75107350277613	50.2489264972242	56.07030155684099	43.929698443159	57.876453645173605	42.1235463548293	57.05480922441832	42.9451907755822	54.654437939594196	45.3455620604066	48.02765215821006	51.9723478417899	55.430399370885254	44.5696006291127	59.355357714446946	40.64464228555			56.55054346905401	43.4494565309544	54.82456773875204	45.1754322612515			58.71473229788597	41.2852677021114					86.5155771114206	13.4844228885796	70.37704978354441	29.6229502164516	63.30657109993827	36.6934289000618	57.1471218564887	42.8528781435111	80.54842974127027	19.4515702587294	62.32303332292276	37.6769666770776	71.09714546767064	28.9028545323299	53.71106422956294	46.2889357704341	59.1771241090484	40.8228758909509	53.33703813868961	46.6629618613103	23.197215318911887	76.802784681088	26.72783117998796	73.2721688200121	59.24546249133662	40.7545375086634	63.04823354301365	36.9517664569861	55.12285311761226	44.8771468823892	80.64112153474176	19.3588784652583	76.15061099088993	23.8493890091107	76.92703962458262	23.0729603754177	53.4209988207946	46.5790011792054	56.03733705447145	43.96266294553	55.38664784963157	44.6133521503693	57.45662073911499	42.5433792608828	58.67864574681265	41.3213542531956	48.667661735938744	51.33233826406	60.19174816044848	39.8082518395498	51.88963612502911	48.1103638749726	51.8953177853101	48.10468221469	59.592573277361254	40.4074267226374	54.535855211879976	45.464144788117	59.73242461294205	40.2675753870573	52.438770224054224	47.5612297759476	57.15454007731326	42.8454599226861	60.3661098465894	39.6338901534105	53.51482349143506	46.4851765085679	56.54587612011711	43.4541238798824	55.927281415520966	44.0727185844792	56.474326776405285	43.5256732236002	56.11757438085243	43.8824256191479	54.481226783033115	45.5187732169668	57.79693050759125	42.2030694924057	55.925504569422266	44.0744954305757	45.42789876814531	54.5721012318549	57.48075814470862	42.5192418553005	57.29180403385155	42.7081959661489	56.06089193038394	43.9391080696161	55.927281415520966	44.0727185844792	56.474326776405285	43.5256732236002	56.11757438085243	43.8824256191479	54.481226783033115	45.5187732169668	58.798801283716394	41.2011987162828	55.88017992588878	44.1198200741077																									57.735680236718	42.2643197632857	55.12997257827116	44.8700274217311	48.02765215821006	51.9723478417899	67.57023154737426	32.4297684526251	61.33952511810672	38.6604748818931	48.92015174787654	51.0798482521236			57.22711629764037	42.7728837023595	54.95622142736822	45.0437785726316	56.92972381478598	43.0702761852142	56.62633995401811	43.3736600459822	56.13901830182068	43.8609816981847	48.33158131343107	51.668418686569	52.77479254823519	47.2252074517642	60.046399184625216	39.9536008153777	55.640335525377864	44.3596644746211	56.79698232759588	43.2030176724039	56.44522709752891	43.5547729024753	52.973664680708545	47.0263353192903	57.35829737718673	42.6417026228133	56.80834143118343	43.1916585688143	57.329303645324096	42.6706963546739	56.716838413574344	43.2831615864247	55.39722173548919	44.6027782645113	52.904221470910585	47.0957785290893	52.726521650840695	47.2734783491591	56.78280246049816	43.2171975395018	49.12633102603922	50.8736689739608	47.19371035255441	52.8062896474456	42.776924294466646	57.2230757055335	55.99090211678106	44.0090978832191	57.45592110604576	42.5440788939546	55.88747306471519	44.1125269352843	56.44446501287776	43.5555349871277	58.28101263784127	41.7189873621587	56.26984897200493	43.73015102799			55.81862026910328	44.1813797308954	56.88077253549187	43.1192274645089	56.37673118676659	43.6232688132327	56.29973269791092	43.7002673020887	57.52458340644258	42.4754165935579	56.22312447076092	43.7768755292399					54.535855211879976	45.464144788117	60.776110906159694	39.2238890938405	61.73581502076319	38.2641849792351	60.59301409690768	39.4069859030924	55.963687782078296	44.0363122179212	52.438770224054224	47.5612297759476																			57.99232536444477	42.007674635557	54.7479705956836	45.2520294043185	52.86174324622571	47.1382567537726	57.07376363061709	42.926236369384					55.14217884146293	44.8578211585343	57.79693050759125	42.2030694924057	52.973664680708545	47.0263353192903	59.45696499226487	40.5430350077363	54.372461049200716	45.6275389507986	53.12687332995306	46.8731266700473	52.62639892933233	47.3736010706661	57.37332829542857	42.626671704572	56.96328193084463	43.036718069154	55.35333668538843	44.646663314615	52.5702145622028	47.4297854377987	61.64087745056331	38.3591225494376	52.346728805134646	47.6532711948641	55.32098874210936	44.6790112578874	61.84296902446876	38.1570309755318	72.20997959492908	27.7900204050678	66.77981575230072	33.2201842477002	65.7106312724564	34.289368727543	55.59537951346677	44.4046204865346	53.33703813868961	46.6629618613103	23.197215318911887	76.802784681088	32.95515292196872	67.0448470780321	63.04823354301365	36.9517664569861	68.36875726050647	31.6312427394924	53.4209988207946	46.5790011792054	67.5751651054289	32.424834894571	51.655934121440026	48.3440658785657	58.516499722023624	41.4835002779751	58.46924642553615	41.5307535744633	57.5357519196512	42.4642480803482	57.019730895318325	42.9802691046826	53.258356083886106	46.7416439161142	50.09579215164626	49.9042078483535	46.87656226614606	53.1234377338541	53.083977834754144	46.9160221652457	45.298572331163	54.701427668837	39.7117586629418	60.2882413370582	36.569968463107365	63.4300315368925	54.73493713371106	45.2650628662893	53.28061354763524	46.7193864523652	56.33977941956635	43.6602205804337	54.05359607458227	45.946403925418	60.62452775815343	39.3754722418466	54.183757193704885	45.816242806295	55.94828257776556	44.0517174222344	60.91263737996262	39.0873626200374	58.606795582239165	41.3932044177609	62.84011551648694	37.159884483513	44.14816347770813	55.8518365222919	56033.57379206499	5.264
